,LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Year,Labor Force,Employed,Unemployed,Unemployment Rate (%),State FIPS,County FIPS
20554,CN2451000000000,24.0,510.0,"Baltimore city, MD",16,304226.0,285872.0,18354.0,6.0,24.0,510.0
20555,CN2500100000000,25.0,1.0,"Barnstable County, MA",16,113727.0,107967.0,5760.0,5.1,25.0,1.0
20556,CN2500300000000,25.0,3.0,"Berkshire County, MA",16,66845.0,63810.0,3035.0,4.5,25.0,3.0
20557,CN2500500000000,25.0,5.0,"Bristol County, MA",16,292388.0,277437.0,14951.0,5.1,25.0,5.0
20558,CN2500700000000,25.0,7.0,"Dukes County, MA",16,10166.0,9648.0,518.0,5.1,25.0,7.0
20559,CN2500900000000,25.0,9.0,"Essex County, MA",16,415308.0,398288.0,17020.0,4.1,25.0,9.0
20560,CN2501100000000,25.0,11.0,"Franklin County, MA",16,36982.0,35545.0,1437.0,3.9,25.0,11.0
20561,CN2501300000000,25.0,13.0,"Hampden County, MA",16,220389.0,208249.0,12140.0,5.5,25.0,13.0
20562,CN2501500000000,25.0,15.0,"Hampshire County, MA",16,82977.0,79703.0,3274.0,3.9,25.0,15.0
20563,CN2501700000000,25.0,17.0,"Middlesex County, MA",16,881384.0,852659.0,28725.0,3.3,25.0,17.0
20564,CN2501900000000,25.0,19.0,"Nantucket County/town, MA",16,7431.0,7093.0,338.0,4.5,25.0,19.0
20565,CN2502100000000,25.0,21.0,"Norfolk County, MA",16,379196.0,366049.0,13147.0,3.5,25.0,21.0
20566,CN2502300000000,25.0,23.0,"Plymouth County, MA",16,267891.0,256387.0,11504.0,4.3,25.0,23.0
20567,CN2502500000000,25.0,25.0,"Suffolk County, MA",16,443013.0,427107.0,15906.0,3.6,25.0,25.0
20568,CN2502700000000,25.0,27.0,"Worcester County, MA",16,436137.0,417670.0,18467.0,4.2,25.0,27.0
20569,CN2600100000000,26.0,1.0,"Alcona County, MI",16,3681.0,3391.0,290.0,7.9,26.0,1.0
20570,CN2600300000000,26.0,3.0,"Alger County, MI",16,3361.0,3091.0,270.0,8.0,26.0,3.0
20571,CN2600500000000,26.0,5.0,"Allegan County, MI",16,57919.0,55554.0,2365.0,4.1,26.0,5.0
20572,CN2600700000000,26.0,7.0,"Alpena County, MI",16,13614.0,12804.0,810.0,5.9,26.0,7.0
20573,CN2600900000000,26.0,9.0,"Antrim County, MI",16,10773.0,10069.0,704.0,6.5,26.0,9.0
20574,CN2601100000000,26.0,11.0,"Arenac County, MI",16,6692.0,6186.0,506.0,7.6,26.0,11.0
20575,CN2601300000000,26.0,13.0,"Baraga County, MI",16,3297.0,3034.0,263.0,8.0,26.0,13.0
20576,CN2601500000000,26.0,15.0,"Barry County, MI",16,28674.0,27439.0,1235.0,4.3,26.0,15.0
20577,CN2601700000000,26.0,17.0,"Bay County, MI",16,51160.0,48330.0,2830.0,5.5,26.0,17.0
20578,CN2601900000000,26.0,19.0,"Benzie County, MI",16,8461.0,7885.0,576.0,6.8,26.0,19.0
20579,CN2602100000000,26.0,21.0,"Berrien County, MI",16,75685.0,72024.0,3661.0,4.8,26.0,21.0
20580,CN2602300000000,26.0,23.0,"Branch County, MI",16,19403.0,18467.0,936.0,4.8,26.0,23.0
20581,CN2602500000000,26.0,25.0,"Calhoun County, MI",16,64821.0,61723.0,3098.0,4.8,26.0,25.0
20582,CN2602700000000,26.0,27.0,"Cass County, MI",16,25032.0,23897.0,1135.0,4.5,26.0,27.0
20583,CN2602900000000,26.0,29.0,"Charlevoix County, MI",16,13022.0,12305.0,717.0,5.5,26.0,29.0
20584,CN2603100000000,26.0,31.0,"Cheboygan County, MI",16,11642.0,10627.0,1015.0,8.7,26.0,31.0
20585,CN2603300000000,26.0,33.0,"Chippewa County, MI",16,17062.0,15807.0,1255.0,7.4,26.0,33.0
20586,CN2603500000000,26.0,35.0,"Clare County, MI",16,11800.0,10931.0,869.0,7.4,26.0,35.0
20587,CN2603700000000,26.0,37.0,"Clinton County, MI",16,39951.0,38475.0,1476.0,3.7,26.0,37.0
20588,CN2603900000000,26.0,39.0,"Crawford County, MI",16,5479.0,5078.0,401.0,7.3,26.0,39.0
20589,CN2604100000000,26.0,41.0,"Delta County, MI",16,16618.0,15495.0,1123.0,6.8,26.0,41.0
20590,CN2604300000000,26.0,43.0,"Dickinson County, MI",16,12457.0,11804.0,653.0,5.2,26.0,43.0
20591,CN2604500000000,26.0,45.0,"Eaton County, MI",16,55799.0,53466.0,2333.0,4.2,26.0,45.0
20592,CN2604700000000,26.0,47.0,"Emmet County, MI",16,17808.0,16664.0,1144.0,6.4,26.0,47.0
20593,CN2604900000000,26.0,49.0,"Genesee County, MI",16,183132.0,172815.0,10317.0,5.6,26.0,49.0
20594,CN2605100000000,26.0,51.0,"Gladwin County, MI",16,9354.0,8672.0,682.0,7.3,26.0,51.0
20595,CN2605300000000,26.0,53.0,"Gogebic County, MI",16,6612.0,6223.0,389.0,5.9,26.0,53.0
20596,CN2605500000000,26.0,55.0,"Grand Traverse County, MI",16,49854.0,47734.0,2120.0,4.3,26.0,55.0
20597,CN2605700000000,26.0,57.0,"Gratiot County, MI",16,18428.0,17476.0,952.0,5.2,26.0,57.0
20598,CN2605900000000,26.0,59.0,"Hillsdale County, MI",16,21553.0,20491.0,1062.0,4.9,26.0,59.0
20599,CN2606100000000,26.0,61.0,"Houghton County, MI",16,16954.0,15928.0,1026.0,6.1,26.0,61.0
20600,CN2606300000000,26.0,63.0,"Huron County, MI",16,15533.0,14700.0,833.0,5.4,26.0,63.0
20601,CN2606500000000,26.0,65.0,"Ingham County, MI",16,147517.0,141196.0,6321.0,4.3,26.0,65.0
20602,CN2606700000000,26.0,67.0,"Ionia County, MI",16,31142.0,29882.0,1260.0,4.0,26.0,67.0
20603,CN2606900000000,26.0,69.0,"Iosco County, MI",16,10092.0,9353.0,739.0,7.3,26.0,69.0
20604,CN2607100000000,26.0,71.0,"Iron County, MI",16,4922.0,4582.0,340.0,6.9,26.0,71.0
20605,CN2607300000000,26.0,73.0,"Isabella County, MI",16,33829.0,32258.0,1571.0,4.6,26.0,73.0
20606,CN2607500000000,26.0,75.0,"Jackson County, MI",16,73729.0,70099.0,3630.0,4.9,26.0,75.0
20607,CN2607700000000,26.0,77.0,"Kalamazoo County, MI",16,134708.0,129411.0,5297.0,3.9,26.0,77.0
20608,CN2607900000000,26.0,79.0,"Kalkaska County, MI",16,8026.0,7474.0,552.0,6.9,26.0,79.0
20609,CN2608100000000,26.0,81.0,"Kent County, MI",16,343513.0,331226.0,12287.0,3.6,26.0,81.0
20610,CN2608300000000,26.0,83.0,"Keweenaw County, MI",16,911.0,833.0,78.0,8.6,26.0,83.0
20611,CN2608500000000,26.0,85.0,"Lake County, MI",16,4150.0,3872.0,278.0,6.7,26.0,85.0
20612,CN2608700000000,26.0,87.0,"Lapeer County, MI",16,42442.0,39804.0,2638.0,6.2,26.0,87.0
20613,CN2608900000000,26.0,89.0,"Leelanau County, MI",16,10219.0,9709.0,510.0,5.0,26.0,89.0
20614,CN2609100000000,26.0,91.0,"Lenawee County, MI",16,48512.0,46325.0,2187.0,4.5,26.0,91.0
20615,CN2609300000000,26.0,93.0,"Livingston County, MI",16,96555.0,92442.0,4113.0,4.3,26.0,93.0
20616,CN2609500000000,26.0,95.0,"Luce County, MI",16,2537.0,2371.0,166.0,6.5,26.0,95.0
20617,CN2609700000000,26.0,97.0,"Mackinac County, MI",16,4974.0,4465.0,509.0,10.2,26.0,97.0
20618,CN2609900000000,26.0,99.0,"Macomb County, MI",16,438105.0,415220.0,22885.0,5.2,26.0,99.0
20619,CN2610100000000,26.0,101.0,"Manistee County, MI",16,10787.0,10097.0,690.0,6.4,26.0,101.0
20620,CN2610300000000,26.0,103.0,"Marquette County, MI",16,33581.0,31649.0,1932.0,5.8,26.0,103.0
20621,CN2610500000000,26.0,105.0,"Mason County, MI",16,13965.0,13144.0,821.0,5.9,26.0,105.0
20622,CN2610700000000,26.0,107.0,"Mecosta County, MI",16,19233.0,18222.0,1011.0,5.3,26.0,107.0
20623,CN2610900000000,26.0,109.0,"Menominee County, MI",16,11540.0,10956.0,584.0,5.1,26.0,109.0
20624,CN2611100000000,26.0,111.0,"Midland County, MI",16,41034.0,39117.0,1917.0,4.7,26.0,111.0
20625,CN2611300000000,26.0,113.0,"Missaukee County, MI",16,6526.0,6121.0,405.0,6.2,26.0,113.0
20626,CN2611500000000,26.0,115.0,"Monroe County, MI",16,76561.0,73248.0,3313.0,4.3,26.0,115.0
20627,CN2611700000000,26.0,117.0,"Montcalm County, MI",16,29673.0,28187.0,1486.0,5.0,26.0,117.0
20628,CN2611900000000,26.0,119.0,"Montmorency County, MI",16,3403.0,3090.0,313.0,9.2,26.0,119.0
20629,CN2612100000000,26.0,121.0,"Muskegon County, MI",16,81363.0,77165.0,4198.0,5.2,26.0,121.0
20630,CN2612300000000,26.0,123.0,"Newaygo County, MI",16,22243.0,21107.0,1136.0,5.1,26.0,123.0
20631,CN2612500000000,26.0,125.0,"Oakland County, MI",16,660151.0,632691.0,27460.0,4.2,26.0,125.0
20632,CN2612700000000,26.0,127.0,"Oceana County, MI",16,12294.0,11391.0,903.0,7.3,26.0,127.0
20633,CN2612900000000,26.0,129.0,"Ogemaw County, MI",16,8265.0,7634.0,631.0,7.6,26.0,129.0
20634,CN2613100000000,26.0,131.0,"Ontonagon County, MI",16,2271.0,2079.0,192.0,8.5,26.0,131.0
20635,CN2613300000000,26.0,133.0,"Osceola County, MI",16,8943.0,8349.0,594.0,6.6,26.0,133.0
20636,CN2613500000000,26.0,135.0,"Oscoda County, MI",16,3054.0,2847.0,207.0,6.8,26.0,135.0
20637,CN2613700000000,26.0,137.0,"Otsego County, MI",16,12240.0,11541.0,699.0,5.7,26.0,137.0
20638,CN2613900000000,26.0,139.0,"Ottawa County, MI",16,150802.0,145556.0,5246.0,3.5,26.0,139.0
20639,CN2614100000000,26.0,141.0,"Presque Isle County, MI",16,5252.0,4755.0,497.0,9.5,26.0,141.0
20640,CN2614300000000,26.0,143.0,"Roscommon County, MI",16,8733.0,8068.0,665.0,7.6,26.0,143.0
20641,CN2614500000000,26.0,145.0,"Saginaw County, MI",16,89329.0,84616.0,4713.0,5.3,26.0,145.0
20642,CN2614700000000,26.0,147.0,"St. Clair County, MI",16,76540.0,71943.0,4597.0,6.0,26.0,147.0
20643,CN2614900000000,26.0,149.0,"St. Joseph County, MI",16,30662.0,29467.0,1195.0,3.9,26.0,149.0
20644,CN2615100000000,26.0,151.0,"Sanilac County, MI",16,19056.0,17865.0,1191.0,6.3,26.0,151.0
20645,CN2615300000000,26.0,153.0,"Schoolcraft County, MI",16,3381.0,3071.0,310.0,9.2,26.0,153.0
20646,CN2615500000000,26.0,155.0,"Shiawassee County, MI",16,34151.0,32397.0,1754.0,5.1,26.0,155.0
20647,CN2615700000000,26.0,157.0,"Tuscola County, MI",16,24782.0,23248.0,1534.0,6.2,26.0,157.0
20648,CN2615900000000,26.0,159.0,"Van Buren County, MI",16,37089.0,35089.0,2000.0,5.4,26.0,159.0
20649,CN2616100000000,26.0,161.0,"Washtenaw County, MI",16,195219.0,188289.0,6930.0,3.5,26.0,161.0
20650,CN2616300000000,26.0,163.0,"Wayne County, MI",16,791596.0,741982.0,49614.0,6.3,26.0,163.0
20651,CN2616500000000,26.0,165.0,"Wexford County, MI",16,14922.0,14063.0,859.0,5.8,26.0,165.0
20652,CN2700100000000,27.0,1.0,"Aitkin County, MN",16,6622.0,6125.0,497.0,7.5,27.0,1.0
20653,CN2700300000000,27.0,3.0,"Anoka County, MN",16,191569.0,184362.0,7207.0,3.8,27.0,3.0
20654,CN2700500000000,27.0,5.0,"Becker County, MN",16,17357.0,16505.0,852.0,4.9,27.0,5.0
20655,CN2700700000000,27.0,7.0,"Beltrami County, MN",16,21495.0,20269.0,1226.0,5.7,27.0,7.0
20656,CN2700900000000,27.0,9.0,"Benton County, MN",16,22420.0,21460.0,960.0,4.3,27.0,9.0
20657,CN2701100000000,27.0,11.0,"Big Stone County, MN",16,2642.0,2513.0,129.0,4.9,27.0,11.0
20658,CN2701300000000,27.0,13.0,"Blue Earth County, MN",16,38750.0,37474.0,1276.0,3.3,27.0,13.0
20659,CN2701500000000,27.0,15.0,"Brown County, MN",16,14497.0,13885.0,612.0,4.2,27.0,15.0
20660,CN2701700000000,27.0,17.0,"Carlton County, MN",16,17286.0,16346.0,940.0,5.4,27.0,17.0
20661,CN2701900000000,27.0,19.0,"Carver County, MN",16,57226.0,55360.0,1866.0,3.3,27.0,19.0
20662,CN2702100000000,27.0,21.0,"Cass County, MN",16,13826.0,12852.0,974.0,7.0,27.0,21.0
20663,CN2702300000000,27.0,23.0,"Chippewa County, MN",16,6683.0,6364.0,319.0,4.8,27.0,23.0
20664,CN2702500000000,27.0,25.0,"Chisago County, MN",16,29493.0,28241.0,1252.0,4.2,27.0,25.0
20665,CN2702700000000,27.0,27.0,"Clay County, MN",16,35105.0,33881.0,1224.0,3.5,27.0,27.0
20666,CN2702900000000,27.0,29.0,"Clearwater County, MN",16,4198.0,3751.0,447.0,10.6,27.0,29.0
20667,CN2703100000000,27.0,31.0,"Cook County, MN",16,3021.0,2882.0,139.0,4.6,27.0,31.0
20668,CN2703300000000,27.0,33.0,"Cottonwood County, MN",16,5554.0,5151.0,403.0,7.3,27.0,33.0
20669,CN2703500000000,27.0,35.0,"Crow Wing County, MN",16,31963.0,30330.0,1633.0,5.1,27.0,35.0
20670,CN2703700000000,27.0,37.0,"Dakota County, MN",16,235426.0,227387.0,8039.0,3.4,27.0,37.0
20671,CN2703900000000,27.0,39.0,"Dodge County, MN",16,11543.0,11117.0,426.0,3.7,27.0,39.0
20672,CN2704100000000,27.0,41.0,"Douglas County, MN",16,20120.0,19413.0,707.0,3.5,27.0,41.0
20673,CN2704300000000,27.0,43.0,"Faribault County, MN",16,7946.0,7619.0,327.0,4.1,27.0,43.0
20674,CN2704500000000,27.0,45.0,"Fillmore County, MN",16,11458.0,10999.0,459.0,4.0,27.0,45.0
20675,CN2704700000000,27.0,47.0,"Freeborn County, MN",16,16033.0,15412.0,621.0,3.9,27.0,47.0
20676,CN2704900000000,27.0,49.0,"Goodhue County, MN",16,25437.0,24438.0,999.0,3.9,27.0,49.0
20677,CN2705100000000,27.0,51.0,"Grant County, MN",16,3145.0,2991.0,154.0,4.9,27.0,51.0
20678,CN2705300000000,27.0,53.0,"Hennepin County, MN",16,703529.0,680522.0,23007.0,3.3,27.0,53.0
20679,CN2705500000000,27.0,55.0,"Houston County, MN",16,10179.0,9770.0,409.0,4.0,27.0,55.0
20680,CN2705700000000,27.0,57.0,"Hubbard County, MN",16,10009.0,9374.0,635.0,6.3,27.0,57.0
20681,CN2705900000000,27.0,59.0,"Isanti County, MN",16,20773.0,19811.0,962.0,4.6,27.0,59.0
20682,CN2706100000000,27.0,61.0,"Itasca County, MN",16,21064.0,19163.0,1901.0,9.0,27.0,61.0
20683,CN2706300000000,27.0,63.0,"Jackson County, MN",16,5950.0,5674.0,276.0,4.6,27.0,63.0
20684,CN2706500000000,27.0,65.0,"Kanabec County, MN",16,8005.0,7429.0,576.0,7.2,27.0,65.0
20685,CN2706700000000,27.0,67.0,"Kandiyohi County, MN",16,23213.0,22297.0,916.0,3.9,27.0,67.0
20686,CN2706900000000,27.0,69.0,"Kittson County, MN",16,2447.0,2338.0,109.0,4.5,27.0,69.0
20687,CN2707100000000,27.0,71.0,"Koochiching County, MN",16,6484.0,5961.0,523.0,8.1,27.0,71.0
20688,CN2707300000000,27.0,73.0,"Lac qui Parle County, MN",16,3925.0,3767.0,158.0,4.0,27.0,73.0
20689,CN2707500000000,27.0,75.0,"Lake County, MN",16,5329.0,4984.0,345.0,6.5,27.0,75.0
20690,CN2707700000000,27.0,77.0,"Lake of the Woods County, MN",16,2017.0,1906.0,111.0,5.5,27.0,77.0
20691,CN2707900000000,27.0,79.0,"Le Sueur County, MN",16,15592.0,14830.0,762.0,4.9,27.0,79.0
20692,CN2708100000000,27.0,81.0,"Lincoln County, MN",16,3137.0,3017.0,120.0,3.8,27.0,81.0
20693,CN2708300000000,27.0,83.0,"Lyon County, MN",16,14362.0,13825.0,537.0,3.7,27.0,83.0
20694,CN2708500000000,27.0,85.0,"McLeod County, MN",16,20396.0,19524.0,872.0,4.3,27.0,85.0
20695,CN2708700000000,27.0,87.0,"Mahnomen County, MN",16,2351.0,2209.0,142.0,6.0,27.0,87.0
20696,CN2708900000000,27.0,89.0,"Marshall County, MN",16,5304.0,4888.0,416.0,7.8,27.0,89.0
20697,CN2709100000000,27.0,91.0,"Martin County, MN",16,11277.0,10830.0,447.0,4.0,27.0,91.0
20698,CN2709300000000,27.0,93.0,"Meeker County, MN",16,12218.0,11623.0,595.0,4.9,27.0,93.0
20699,CN2709500000000,27.0,95.0,"Mille Lacs County, MN",16,13559.0,12793.0,766.0,5.6,27.0,95.0
20700,CN2709700000000,27.0,97.0,"Morrison County, MN",16,18008.0,17013.0,995.0,5.5,27.0,97.0
20701,CN2709900000000,27.0,99.0,"Mower County, MN",16,19873.0,19222.0,651.0,3.3,27.0,99.0
20702,CN2710100000000,27.0,101.0,"Murray County, MN",16,4580.0,4347.0,233.0,5.1,27.0,101.0
20703,CN2710300000000,27.0,103.0,"Nicollet County, MN",16,19593.0,19019.0,574.0,2.9,27.0,103.0
20704,CN2710500000000,27.0,105.0,"Nobles County, MN",16,11475.0,11043.0,432.0,3.8,27.0,105.0
20705,CN2710700000000,27.0,107.0,"Norman County, MN",16,3564.0,3400.0,164.0,4.6,27.0,107.0
20706,CN2710900000000,27.0,109.0,"Olmsted County, MN",16,84244.0,81683.0,2561.0,3.0,27.0,109.0
20707,CN2711100000000,27.0,111.0,"Otter Tail County, MN",16,30426.0,29066.0,1360.0,4.5,27.0,111.0
20708,CN2711300000000,27.0,113.0,"Pennington County, MN",16,8277.0,7753.0,524.0,6.3,27.0,113.0
20709,CN2711500000000,27.0,115.0,"Pine County, MN",16,13287.0,12428.0,859.0,6.5,27.0,115.0
20710,CN2711700000000,27.0,117.0,"Pipestone County, MN",16,4888.0,4700.0,188.0,3.8,27.0,117.0
20711,CN2711900000000,27.0,119.0,"Polk County, MN",16,17372.0,16628.0,744.0,4.3,27.0,119.0
20712,CN2712100000000,27.0,121.0,"Pope County, MN",16,5971.0,5747.0,224.0,3.8,27.0,121.0
20713,CN2712300000000,27.0,123.0,"Ramsey County, MN",16,290545.0,280318.0,10227.0,3.5,27.0,123.0
20714,CN2712500000000,27.0,125.0,"Red Lake County, MN",16,2145.0,1978.0,167.0,7.8,27.0,125.0
20715,CN2712700000000,27.0,127.0,"Redwood County, MN",16,8632.0,8291.0,341.0,4.0,27.0,127.0
20716,CN2712900000000,27.0,129.0,"Renville County, MN",16,7703.0,7264.0,439.0,5.7,27.0,129.0
20717,CN2713100000000,27.0,131.0,"Rice County, MN",16,33689.0,32412.0,1277.0,3.8,27.0,131.0
20718,CN2713300000000,27.0,133.0,"Rock County, MN",16,5470.0,5332.0,138.0,2.5,27.0,133.0
20719,CN2713500000000,27.0,135.0,"Roseau County, MN",16,8882.0,8453.0,429.0,4.8,27.0,135.0
20720,CN2713700000000,27.0,137.0,"St. Louis County, MN",16,102534.0,96631.0,5903.0,5.8,27.0,137.0
20721,CN2713900000000,27.0,139.0,"Scott County, MN",16,82920.0,80314.0,2606.0,3.1,27.0,139.0
20722,CN2714100000000,27.0,141.0,"Sherburne County, MN",16,51583.0,49535.0,2048.0,4.0,27.0,141.0
20723,CN2714300000000,27.0,143.0,"Sibley County, MN",16,8602.0,8241.0,361.0,4.2,27.0,143.0
20724,CN2714500000000,27.0,145.0,"Stearns County, MN",16,86120.0,82788.0,3332.0,3.9,27.0,145.0
20725,CN2714700000000,27.0,147.0,"Steele County, MN",16,20109.0,19346.0,763.0,3.8,27.0,147.0
20726,CN2714900000000,27.0,149.0,"Stevens County, MN",16,6291.0,6117.0,174.0,2.8,27.0,149.0
20727,CN2715100000000,27.0,151.0,"Swift County, MN",16,5606.0,5324.0,282.0,5.0,27.0,151.0
20728,CN2715300000000,27.0,153.0,"Todd County, MN",16,11880.0,11263.0,617.0,5.2,27.0,153.0
20729,CN2715500000000,27.0,155.0,"Traverse County, MN",16,1847.0,1781.0,66.0,3.6,27.0,155.0
20730,CN2715700000000,27.0,157.0,"Wabasha County, MN",16,11707.0,11270.0,437.0,3.7,27.0,157.0
20731,CN2715900000000,27.0,159.0,"Wadena County, MN",16,7044.0,6663.0,381.0,5.4,27.0,159.0
20732,CN2716100000000,27.0,161.0,"Waseca County, MN",16,10411.0,10003.0,408.0,3.9,27.0,161.0
20733,CN2716300000000,27.0,163.0,"Washington County, MN",16,136588.0,131931.0,4657.0,3.4,27.0,163.0
20734,CN2716500000000,27.0,165.0,"Watonwan County, MN",16,5967.0,5651.0,316.0,5.3,27.0,165.0
20735,CN2716700000000,27.0,167.0,"Wilkin County, MN",16,3754.0,3632.0,122.0,3.2,27.0,167.0
20736,CN2716900000000,27.0,169.0,"Winona County, MN",16,29508.0,28482.0,1026.0,3.5,27.0,169.0
20737,CN2717100000000,27.0,171.0,"Wright County, MN",16,74894.0,72058.0,2836.0,3.8,27.0,171.0
20738,CN2717300000000,27.0,173.0,"Yellow Medicine County, MN",16,5441.0,5230.0,211.0,3.9,27.0,173.0
20739,CN2800100000000,28.0,1.0,"Adams County, MS",16,10617.0,9665.0,952.0,9.0,28.0,1.0
20740,CN2800300000000,28.0,3.0,"Alcorn County, MS",16,14808.0,13999.0,809.0,5.5,28.0,3.0
20741,CN2800500000000,28.0,5.0,"Amite County, MS",16,4268.0,3926.0,342.0,8.0,28.0,5.0
20742,CN2800700000000,28.0,7.0,"Attala County, MS",16,7187.0,6717.0,470.0,6.5,28.0,7.0
20743,CN2800900000000,28.0,9.0,"Benton County, MS",16,3396.0,3195.0,201.0,5.9,28.0,9.0
20744,CN2801100000000,28.0,11.0,"Bolivar County, MS",16,12523.0,11543.0,980.0,7.8,28.0,11.0
20745,CN2801300000000,28.0,13.0,"Calhoun County, MS",16,6168.0,5842.0,326.0,5.3,28.0,13.0
20746,CN2801500000000,28.0,15.0,"Carroll County, MS",16,3853.0,3591.0,262.0,6.8,28.0,15.0
20747,CN2801700000000,28.0,17.0,"Chickasaw County, MS",16,6843.0,6373.0,470.0,6.9,28.0,17.0
20748,CN2801900000000,28.0,19.0,"Choctaw County, MS",16,3221.0,3004.0,217.0,6.7,28.0,19.0
20749,CN2802100000000,28.0,21.0,"Claiborne County, MS",16,2943.0,2586.0,357.0,12.1,28.0,21.0
20750,CN2802300000000,28.0,23.0,"Clarke County, MS",16,6471.0,6050.0,421.0,6.5,28.0,23.0
20751,CN2802500000000,28.0,25.0,"Clay County, MS",16,7667.0,7012.0,655.0,8.5,28.0,25.0
20752,CN2802700000000,28.0,27.0,"Coahoma County, MS",16,8761.0,7950.0,811.0,9.3,28.0,27.0
20753,CN2802900000000,28.0,29.0,"Copiah County, MS",16,11317.0,10564.0,753.0,6.7,28.0,29.0
20754,CN2803100000000,28.0,31.0,"Covington County, MS",16,7272.0,6830.0,442.0,6.1,28.0,31.0
20755,CN2803300000000,28.0,33.0,"DeSoto County, MS",16,86855.0,83131.0,3724.0,4.3,28.0,33.0
20756,CN2803500000000,28.0,35.0,"Forrest County, MS",16,35401.0,33396.0,2005.0,5.7,28.0,35.0
20757,CN2803700000000,28.0,37.0,"Franklin County, MS",16,2836.0,2630.0,206.0,7.3,28.0,37.0
20758,CN2803900000000,28.0,39.0,"George County, MS",16,8371.0,7707.0,664.0,7.9,28.0,39.0
20759,CN2804100000000,28.0,41.0,"Greene County, MS",16,2987.0,2657.0,330.0,11.0,28.0,41.0
20760,CN2804300000000,28.0,43.0,"Grenada County, MS",16,9029.0,8521.0,508.0,5.6,28.0,43.0
20761,CN2804500000000,28.0,45.0,"Hancock County, MS",16,21517.0,20371.0,1146.0,5.3,28.0,45.0
20762,CN2804700000000,28.0,47.0,"Harrison County, MS",16,87761.0,82878.0,4883.0,5.6,28.0,47.0
20763,CN2804900000000,28.0,49.0,"Hinds County, MS",16,107406.0,101338.0,6068.0,5.6,28.0,49.0
20764,CN2805100000000,28.0,51.0,"Holmes County, MS",16,6194.0,5530.0,664.0,10.7,28.0,51.0
20765,CN2805300000000,28.0,53.0,"Humphreys County, MS",16,3000.0,2724.0,276.0,9.2,28.0,53.0
20766,CN2805500000000,28.0,55.0,"Issaquena County, MS",16,373.0,316.0,57.0,15.3,28.0,55.0
20767,CN2805700000000,28.0,57.0,"Itawamba County, MS",16,10769.0,10221.0,548.0,5.1,28.0,57.0
20768,CN2805900000000,28.0,59.0,"Jackson County, MS",16,64324.0,60360.0,3964.0,6.2,28.0,59.0
20769,CN2806100000000,28.0,61.0,"Jasper County, MS",16,6502.0,6020.0,482.0,7.4,28.0,61.0
20770,CN2806300000000,28.0,63.0,"Jefferson County, MS",16,2766.0,2426.0,340.0,12.3,28.0,63.0
20771,CN2806500000000,28.0,65.0,"Jefferson Davis County, MS",16,4853.0,4497.0,356.0,7.3,28.0,65.0
20772,CN2806700000000,28.0,67.0,"Jones County, MS",16,29613.0,28008.0,1605.0,5.4,28.0,67.0
20773,CN2806900000000,28.0,69.0,"Kemper County, MS",16,4089.0,3776.0,313.0,7.7,28.0,69.0
20774,CN2807100000000,28.0,71.0,"Lafayette County, MS",16,24493.0,23229.0,1264.0,5.2,28.0,71.0
20775,CN2807300000000,28.0,73.0,"Lamar County, MS",16,27669.0,26292.0,1377.0,5.0,28.0,73.0
20776,CN2807500000000,28.0,75.0,"Lauderdale County, MS",16,31022.0,29126.0,1896.0,6.1,28.0,75.0
20777,CN2807700000000,28.0,77.0,"Lawrence County, MS",16,4521.0,4186.0,335.0,7.4,28.0,77.0
20778,CN2807900000000,28.0,79.0,"Leake County, MS",16,8436.0,7947.0,489.0,5.8,28.0,79.0
20779,CN2808100000000,28.0,81.0,"Lee County, MS",16,37890.0,35897.0,1993.0,5.3,28.0,81.0
20780,CN2808300000000,28.0,83.0,"Leflore County, MS",16,10840.0,9873.0,967.0,8.9,28.0,83.0
20781,CN2808500000000,28.0,85.0,"Lincoln County, MS",16,13706.0,12861.0,845.0,6.2,28.0,85.0
20782,CN2808700000000,28.0,87.0,"Lowndes County, MS",16,24860.0,23267.0,1593.0,6.4,28.0,87.0
20783,CN2808900000000,28.0,89.0,"Madison County, MS",16,52216.0,49880.0,2336.0,4.5,28.0,89.0
20784,CN2809100000000,28.0,91.0,"Marion County, MS",16,8808.0,8125.0,683.0,7.8,28.0,91.0
20785,CN2809300000000,28.0,93.0,"Marshall County, MS",16,14332.0,13458.0,874.0,6.1,28.0,93.0
20786,CN2809500000000,28.0,95.0,"Monroe County, MS",16,13599.0,12605.0,994.0,7.3,28.0,95.0
20787,CN2809700000000,28.0,97.0,"Montgomery County, MS",16,4260.0,3982.0,278.0,6.5,28.0,97.0
20788,CN2809900000000,28.0,99.0,"Neshoba County, MS",16,11678.0,11051.0,627.0,5.4,28.0,99.0
20789,CN2810100000000,28.0,101.0,"Newton County, MS",16,8812.0,8287.0,525.0,6.0,28.0,101.0
20790,CN2810300000000,28.0,103.0,"Noxubee County, MS",16,4616.0,4284.0,332.0,7.2,28.0,103.0
20791,CN2810500000000,28.0,105.0,"Oktibbeha County, MS",16,22666.0,21377.0,1289.0,5.7,28.0,105.0
20792,CN2810700000000,28.0,107.0,"Panola County, MS",16,12259.0,11282.0,977.0,8.0,28.0,107.0
20793,CN2810900000000,28.0,109.0,"Pearl River County, MS",16,22605.0,21195.0,1410.0,6.2,28.0,109.0
20794,CN2811100000000,28.0,111.0,"Perry County, MS",16,4238.0,3928.0,310.0,7.3,28.0,111.0
